include,order,title,abstract,author,url,eprint
NO,551,Standardized spectral and radiometric calibration of consumer cameras,"… Their low cost makes them ideal for projects involving large scale deployment, autonomous
monitoring, or citizen science … A recent example is HydroColor, a citizen science tool for
measuring water quality, specifically turbidity and Vol. 27, No … 
",O Burggraaff and N Schmidt and J Zamorano and K Pauly…,https://www.osapublishing.org/abstract.cfm?uri=oe-27-14-19075,https://www.osapublishing.org/viewmedia.cfm?uri=oe-27-14-19075&seq=0
NO,509,Steps to an ecology of networked knowledge and innovation,"… INCLUDING: Spurring innovation through diversity 4. Communities addressing global issues
and local solutions EMBEDDING: Public engagement and negotiation 5. Outreach, “citizen
science,” dissemination SITUATING: An emerging ecology of creative places 6. “Alt spaces” … 
",RF Malina and C Strohecker and C LaFayette,https://www.mitpressjournals.org/pb-assets/mit-site/migrated/NSF_SEAD_Steps%20to%20an%20Ecology%20of%20Networked%20Knowledge%20and%20Innovation-1419766027000.pdf,
NO,483,"Steps to an Ecology of Networked Knowledge and Innovation: Enabling new forms of collaboration among sciences, engineering, arts, and design","… INCLUDING: Spurring innovation through diversity 4. Communities addressing global issues
and local solutions EMBEDDING: Public engagement and negotiation 5. Outreach, “citizen
science,” dissemination SITUATING: An emerging ecology of creative places 6. “Alt spaces” … 
",R Malina and C Strohecker and C LaFayette,https://www.mitpressjournals.org/userimages/ContentEditor/1424726827332/NSF_SEAD_Steps%20to%20an%20Ecology%20of%20Networked%20Knowledge%20and%20Innovation.pdf,https://oaktrust.library.tamu.edu/bitstream/handle/1969.1/151477/volume_i_print_final.pdf?sequence=6&isAllowed=y
NO,660,STREAM: Sustainable and Innovative Public Procurement and EcoDesign,"… Session 23 (2): STS–Design–Sustainability Chair: EGGER, Stefanie–Alpen-Adria Universität
Klagenfurt, Austria Open Design and Innovation for Sustainability TISCHNER, Ursula FH
JOANNEUM Graz, Austria Design and Innovation can be strong drivers and play important … 
",K LATOUFIS and A TYMPAS,https://conference.aau.at/event/137/picture/86.pdf#page=76,https://conference.aau.at/event/137/picture/86.pdf#page=76
NO,657,Street computing: Towards an integrated open data application programming interface (API) for cities,"Page 1. Street Computing: Towards an Integrated Open Data Application Programming
Interface (API) for Cities Ricky Robinson, Markus Rittenbruch, Marcus Foth, Daniel
Filonik and Stephen Viller ABSTRACT This special issue … 
",R Robinson and M Rittenbruch and M Foth…,https://www.tandfonline.com/doi/abs/10.1080/10630732.2012.698064,http://eprints.qut.edu.au/47960/1/Street_computing_editorial_v8mf.pdf
NO,299,Student Re-Design of Deprived Neighbourhoods in Minecraft: Community-Driven Urban Development,"… scientific processes in game environments to encourage student learning about authentic science,
scientific discovery games or citizen science games now … Century Learning Skills and a more
open design intended to document types of knowledge or practices specific to City at … 
",R Magnussen and AL Elming,https://repository.isls.org/handle/1/241,https://repository.isls.org/bitstream/1/241/1/38.pdf
NO,307,Subversive Stadtplanung,"… The raw material and the means of producing the smart city – smartphones, social software,
open-source hardware, and cheap … ihre Ideen, Wünsche und Bedürfnisse in Stadtent-
wicklungsprozesse mit ein, betreiben als Datensammler „Citizen Science“, konzeptionieren eigene … 
",S Höffken and B Streich,https://www.researchgate.net/profile/Stefan_Hoeffken/publication/274704973_Subversive_Stadtplanung/links/5a18062ba6fdcc50ade64f46/Subversive-Stadtplanung.pdf,https://www.researchgate.net/profile/Stefan_Hoeffken/publication/274704973_Subversive_Stadtplanung/links/5a18062ba6fdcc50ade64f46/Subversive-Stadtplanung.pdf
NO,572,Supporting the collection and curation of biological observation metadata= Apoio à coleta e curadoria de metadados de observações biológicas,"Page 1. Daniel Cintra Cugler “Supporting the Collection and Curation of Biological
Observation Metadata” “Apoio `a Coleta e Curadoria de Metadados de
Observaç˜oes Biológicas” CAMPINAS 2014 i Page 2. ii Page 3. Page 4 … 
",DC Cugler,http://repositorio.unicamp.br/handle/REPOSIP/275520,http://repositorio.unicamp.br/bitstream/REPOSIP/275520/1/Cugler_DanielCintra_D.pdf
NO,289,Sustainability and Resilience in the Collaborative Economy: An Introduction to the Cloughjordan Ecovillage,"… FabLab collaborates with 18 consortium partners in a working package of a EU Horizon 2020
project running a citizen science observatory (GROW) … It leverages and combines low cost
consumer sensing technology by utilizing open source hardware following the DG-ML model … 
",V Papadimitropoulos,http://article.journalofppa.org/pdf/10.11648.j.jppa.20180204.12.pdf,http://article.journalofppa.org/pdf/10.11648.j.jppa.20180204.12.pdf
NO,538,Sustainable making? Balancing optimism and criticism in HCI discourse,"… substantially enabling its emergence. New technologies in open hardware (eg, Arduino)
and digital fabrication (eg, 3D printers) are also frequently credited with propelling
the development of maker culture. Alongside the growing … 
",D Roedl and S Bardzell and J Bardzell,https://dl.acm.org/citation.cfm?id=2699742,https://www.researchgate.net/profile/Jeffrey_Bardzell/publication/279171120_Sustainable_Making_Balancing_Optimism_and_Criticism_in_HCI_Discourse/links/55997dab08ae99aa62cc662c/Sustainable-Making-Balancing-Optimism-and-Criticism-in-HCI-Discourse.pdf
NO,304,Sustainable technologies and transdisciplinary futures: from collaborative design to digital fabrication,"… Eds) Open Design Now: Why Design Cannot Remain Exclusive (Amsterdam: BIS Publishers).
Available at: http://opendesignnow.org/ index.php/case/form-follows-user-deanna-herst/ (accessed
29 January 2016). Irwin, A. (2001) Constructing the scientific citizen: Science and … 
",S Nascimento and A Pólvora and A Paio and S Oliveira…,https://www.tandfonline.com/doi/abs/10.1080/09505431.2016.1193131,
NO,613,System+ Method: the datafication of self-knowledge contextualised through contemporary art practice,"… rather than concealing them. I also began intentionally using existing open-source
hardware and software, and sharing my work and modifications in the same way.
Canary in a Coal-mine (2010) Antoinette J. Citizen Canary in a … 
",M Woulahan,https://researchbank.rmit.edu.au/view/rmit:161471,https://researchbank.rmit.edu.au/view/rmit:161471/Woulahan.pdf
NO,322,Tapping the crowds for research funding,"… whereas others are applied, for instance developing a new method to clean up ocean oil spills
(http://www.kickstarter.com/projects/cesarminoru/protei‐open‐hardware‐oil‐spill … uBiome, a citizen
science start‐up, draws on crowds not only for funding but also for providing data … 
",K Weigmann,https://www.embopress.org/doi/full/10.1038/embor.2013.180,https://www.embopress.org/doi/full/10.1038/embor.2013.180
NO,705,Technological Paradigms and Digital Eras,"Page 1. PoliTO Springer Series Giacomo Chiesa Technological Paradigms and
Digital Eras Data-driven Visions for Building Design Page 2. PoliTO Springer Series
Series Editors Giovanni Ghione, DET, Politecnico di Torino … 
",G Chiesa,https://link.springer.com/content/pdf/10.1007/978-3-030-26199-3.pdf,
NO,704,Technological Paradigms and Digital Eras: Data-driven Visions for Building Design,"Page 1. PoliTO Springer Series Giacomo Chiesa TechnologicalParadigms and Digital
Eras Data-driven Visions for Building Design Page 2. PoliTO Springer Series Series
Editors Giovanni Ghione, DET, Politecnico di Torino, Torino … 
",G Chiesa,https://books.google.com/books?hl=es&lr=&id=xAilDwAAQBAJ&oi=fnd&pg=PR7&dq=(%22open-source+hardware%22+OR+%22open-design+movement%22+OR+%22open+design%22+OR+%22open+hardware%22+OR+%22open+machine+design%22)+AND+(%22citizen+science%22+OR+%22community+science%22+OR+%22crowd+science%22+OR+%22crowd-sourced+science%22+OR+%22civic+science%22+OR+%22volunteer+monitoring%22)&ots=a_qtO5CRKz&sig=tud-55BlUu9JMmonCHDad_1UhwU,
NO,674,Technologies for children,"… Australia. More recently, a whole-school approach to finding the technologies in
children's everyday lives was undertaken under the name of the 'Hastings-Monash
School-Community Science and Technology Challenge'. In … 
",M Fleer,https://books.google.com/books?hl=es&lr=&id=CiX-CwAAQBAJ&oi=fnd&pg=PA1&dq=(%22open-source+hardware%22+OR+%22open-design+movement%22+OR+%22open+design%22+OR+%22open+hardware%22+OR+%22open+machine+design%22)+AND+(%22citizen+science%22+OR+%22community+science%22+OR+%22crowd+science%22+OR+%22crowd-sourced+science%22+OR+%22civic+science%22+OR+%22volunteer+monitoring%22)&ots=9j_fgVjrKD&sig=Kb9SU3Qp1CeolsHrfhRtYFI79uw,
NO,569,Technology against technocracy: toward design strategies for critical community technology,"Page 1. Technology Against Technocracy: Toward Design Strategies for Critical
Community Technology by Maya M. Wagoner BA American Studies University of
California, Santa Cruz, 2013 Submitted to the Program in Comparative … 
",MM Wagoner,https://dspace.mit.edu/handle/1721.1/111297,https://dspace.mit.edu/bitstream/handle/1721.1/111297/1003284260-MIT.pdf?sequence=1&isAllowed=y
NO,607,Technology Enabled Social Responsibility Projects and an Empirical Test of CSR's Impact on Firm Performance,"Page 1. Georgia State University ScholarWorks @ Georgia State University Marketing
Dissertations Department of Marketing Spring 4-15-2019 Technology Enabled Social
Responsibility Projects and an Empirical Test of CSR's Impact on Firm Performance Elizabeth … 
",E Napier,https://scholarworks.gsu.edu/marketing_diss/50/,https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1052&context=marketing_diss
NO,255,"Technology, Social Innovation, and Social Entrepreneurship in the Quadruple Helix","… Particular advancements are observed in respect to open-source hardware, notably digital
fabrication, underpinned by a symbiotic … Furthermore, “Citizen Science” exemplars are advancing
globally, including Indonesia where collectives utilise low DIY-biotechnology to generate … 
",S Eaves,https://www.igi-global.com/chapter/technology-social-innovation-and-social-entrepreneurship-in-the-quadruple-helix/112712,
SI!,1,"Testing a grassroots citizen science venture using open design, the bee lab project","The Bee Lab project applies Citizen Science and Open Design to beekeeping, enabling participants to construct monitoring devices gathering reciprocal data, motivating participants and third parties. The presented approach uses design workshops to provide …",RD Phillips and JM Blum and MA Brown…,https://dl.acm.org/citation.cfm?id=2581134,http://researchonline.rca.ac.uk/1861/1/Phillips%20Testing%20a%20Grassroots%20CS%20venture%202014.pdf
SI!,23,Testing the Waters: A Demonstration of a Novel Water Quality Mapping System for Citizen Science Groups,"… For our prototype system, we used a combination of open-source hardware and off-the-shelf
water quality probes to construct a water quality … Citizen Science as an Ecological Research Tool:
Challenges and Benefits … Volunteer monitoring and the democratization of science … 
",ED Compas and S Wade,https://theoryandpractice.citizenscienceassociation.org/articles/10.5334/cstp.124/,https://theoryandpractice.citizenscienceassociation.org/articles/10.5334/cstp.124/
NO,439,The Antidisciplinary Approach: IRI Medal Address The antidisciplinary approach of the MIT Media Lab demonstrates how organizations might adapt to and take …,"… design. So this is really a mark for the open-hardware movement … them. The point
is that this was very much a just- in-time, citizen science movement: a social
movement that also involved open-source software and hardware … 
",J Ito,https://www.tandfonline.com/doi/abs/10.1080/08956308.2017.1373047,
